,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_screen_name,user_description,user_followers_count,user_friends_count,user_location,user_screen_name.1,user_statuses_count,user_verified
30458,,Thu Apr 23 00:46:03 +0000 2020,,,,0,1253122933276332032,,,,en,2579,1.2346487187140362e+18,BilldeBlasio,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @billdeblasio: since im encouraging new yorkers to go on with your lives + get out on the town despite coronavirus, i thought i would o",https://twitter.com/johnnyrwhitsett/status/1253122933276332032,johnnyrwhitsett,"global recruiter,#MAGA",14459,10881,circle of champion at pruvit,johnnyrwhitsett,33294,False
10741,,Thu Apr 23 00:21:19 +0000 2020,,https://twitter.com/greysanatombei/status/1238635774704263172/video/1,,0,1253116708769890304,,,,und,115,1.253083165406761e+18,greysanatombei,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @greysanatombei:  april kepner com..... corona vrus? https://t.co/qzdop6mq63,https://twitter.com/anistonsella/status/1253116708769890304,anistonsella,cadelinha das veias • (ela/dela) ֶֶֶֶֶֶֶֶֶָָָָָָָָ֢֪֢֢,2179,2210,"duda, hanna, mab e thay",anistonsella,12602,False
4527,,Thu Apr 23 00:01:50 +0000 2020,,,,0,1253111805204824066,,,,en,626,1.2531113790846157e+18,NatGeo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @natgeo: the zoo confirms that four more tigers and three lions have sarscov2, the virus that causes covid19. there is still no evide",https://twitter.com/amortalgoat/status/1253111805204824066,amortalgoat,“Zip— pow!” ( Legacy husk edition),2127,695,A fixture in the firmament.,amortalgoat,73281,False
23188,,Thu Apr 23 00:43:07 +0000 2020,,,,0,1253122194638585863,,,,en,4,1.2530880959870935e+18,BluMyst,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @blumyst: potus is right. he could have everyone tested ten times &amp; media would say he failed because he didnt test eleven times. #covi,https://twitter.com/jesusgirljen/status/1253122194638585863,jesusgirljen,"39 yr old retired teacher/married/sports,fitness,crypto/MAGA /conservative/I love God, America/$btc",3975,4951,"longview, tx",jesusgirljen,138960,False
12276,,Thu Apr 23 00:21:58 +0000 2020,,,,0,1253116871735488512,,,,en,9830,1.2530858751619236e+18,AshleyRParker,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @ashleyrparker: trump just marched cdc director redfield out to claim he was misquoted by the wapo. but in fact, redfield just confirmed",https://twitter.com/dwturner21/status/1253116871735488512,dwturner21,"Politics, history, science. Father, husband, brother, uncle, friend. Open, honest, dependable, informed. HVAC, sales, private aircraft charter. #veteran",943,1801,"Goldsboro, NC",dwturner21,59675,False
14527,,Thu Apr 23 00:22:52 +0000 2020,COVID19,,,0,1253117098299215873,,,,en,257,1.2531142625007206e+18,aetiology,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @aetiology: it's amazing how demographics of ohio's #covid19 cases have changed in less than a week. see marion county (pop ~66k) &amp; pick,https://twitter.com/kyleemongold/status/1253117098299215873,kyleemongold,habakkuk 3:17-19 •• #24ever •• #BlackLivesMatter,195,163,"minneapolis - st. paul, mn",kyleemongold,13987,False
29620,,Thu Apr 23 00:45:45 +0000 2020,,,,0,1253122857267159040,,,,en,5500,1.2531092784680796e+18,joshtpm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @joshtpm: and there it is: mcconnell announces he wants to use the covid19 crisis to force blue states and municipalities into bankruptc,https://twitter.com/JamesKi53234032/status/1253122857267159040,JamesKi53234032,🤑,6,91,kelowna British Columbia,JamesKi53234032,182,False
25455,,Thu Apr 23 00:44:03 +0000 2020,,,,0,1253122429586509824,,,,en,1403,1.2530531098881188e+18,everywhereist,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @everywhereist: ""are you offering the people of las vegas as a control group?"" ""don't put words in my mouth. i'm saying i tried to off",https://twitter.com/__M1NG/status/1253122429586509824,__M1NG,UCD Alumna 🕊 • 🇸🇻🇵🇭,799,259,richmond ca,__M1NG,35443,False
20883,,Thu Apr 23 00:25:26 +0000 2020,,,,0,1253117744104509440,,,,en,240,1.25304056501026e+18,OgbeniDipo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @ogbenidipo: if lagos state government didnt step up and tackle this coronavirus as they have done so far, more people would have died",https://twitter.com/JosephEkesco/status/1253117744104509440,JosephEkesco,I'M NOT YET A GREAT INFLUENCER WIT GREAT FOLLOWERS BUT DIS HANDLE N' MY WHATSAPP TV https://t.co/T6oRPGLvvI WE'RE READY BIZ PLS WE SELL N DO PROMOTIO,835,4217,WARRI delta state ,JosephEkesco,26309,False
255,,Thu Apr 23 00:00:04 +0000 2020,,,,0,1253111361200144384,,,,pt,154,1.2530881802089144e+18,lalisaexplict,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @lalisaexplict: ""mesmo que a empresa continue dizendo que elas vo lanar o lbum,  incerto sobre o futuro do blackpink em 2020....o co",https://twitter.com/jnklatte/status/1253111361200144384,jnklatte,she/her | my first and only love: @jnkartteu | ғᴀɴ ᴀᴄᴄᴏᴜɴᴛ,1448,1449,ot3 vhopekook  ⩩  Blackpink,jnklatte,37954,False
17124,,Thu Apr 23 00:23:55 +0000 2020,,,,0,1253117362670370816,,,,en,2,1.253111251837862e+18,IOMB5,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @iomb5: podcast episode 53 is now live on @watchmixer !!!! come and hangout as we chat with @chritonstudios as we learn about their new,https://twitter.com/GeekingOutWithG/status/1253117362670370816,GeekingOutWithG,"https://t.co/QbcoOntdZJ #affiliate  come join discord https://t.co/Xd7yJRx4eo
Business Inquiries: GeekingOutWithG@gmail.com",396,369,houston,GeekingOutWithG,5077,False
25250,,Thu Apr 23 00:43:58 +0000 2020,,,,0,1253122408132816896,,,,en,52510,1.2517928572847514e+18,K84UnitedLeft,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @mcginniscait: this video is graphic, but please spread it. this needs to be a national headline.",https://twitter.com/DesiJaay/status/1253122408132816896,DesiJaay,bless up,2675,2102,houston mf texas ho,DesiJaay,94608,False
29020,,Thu Apr 23 00:45:29 +0000 2020,,,,0,1253122790850547713,,,,en,118287,1.2527803917501235e+18,SwissMissabeth,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @swissmissabeth: these guys lived at work for a month to keep you safe, but you dont want to give up haircuts and golf. jfc.",https://twitter.com/ireneebyju/status/1253122790850547713,ireneebyju,living my best & worst life | she/her | ♍︎,124,163,houston tx,ireneebyju,15845,False
556,,Thu Apr 23 00:00:12 +0000 2020,,,,0,1253111394641346561,,,,en,2452,1.2529593287907738e+18,fred_guttenberg,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @fred_guttenberg: ok, forgetting the obvious, which is that you don't ""shoot down"" boats but is he trying to start a conflict to distrac",https://twitter.com/MELvsNASTY/status/1253111394641346561,MELvsNASTY,"I believe in equality for all & have great respect for those who stand up for what is right. People,animals & the planet must be protected. 🌍🐄🕊",3949,5002,kent uk ,MELvsNASTY,15735,False
26000,,Thu Apr 23 00:44:17 +0000 2020,,,,0,1253122488453693440,,,,en,9830,1.2530858751619236e+18,AshleyRParker,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @ashleyrparker: trump just marched cdc director redfield out to claim he was misquoted by the wapo. but in fact, redfield just confirmed",https://twitter.com/steve6466/status/1253122488453693440,steve6466,,41,422,kent uk,steve6466,18680,False
26193,,Thu Apr 23 00:44:20 +0000 2020,,,,0,1253122500948627462,,,,en,2358,1.2530036908160123e+18,ProfKarolSikora,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @profkarolsikora: in a usual april, we would normally see around 30,000 people diagnosed with cancer. i would be surprised if that numbe",https://twitter.com/craftykirky1/status/1253122500948627462,craftykirky1,Interested in all things crafty. So much I want to learn.. to see..to do.,43,86,"Portstewart, Co. Londonderry ",craftykirky1,97,False
21070,,Thu Apr 23 00:25:31 +0000 2020,,,,0,1253117765893881856,,,,en,694,1.2509903950996808e+18,TJ_EE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @tj_ee: sweetest saddest storythank you @realdonaldtrump ,https://twitter.com/jaytmo48/status/1253117765893881856,jaytmo48,"God above all, Country, Science, Clemson Football,Building hospitals for the greatest healthcare system in the world. Go Tigers!",53,190,"Westchase, FL",jaytmo48,2365,False
21761,,Thu Apr 23 00:42:33 +0000 2020,,,,0,1253122051621023744,,,,en,1672,1.2531178737546035e+18,gtconway3d,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @gtconway3d: look youre taking his words much too seriouslythey are just sounds that come out of his mouth,https://twitter.com/straitarrow10/status/1253122051621023744,straitarrow10,"Government & Politics,Reasonable Liberal, Gourmet cooking, Reading,Loving&helping animals, Helping people in need.Resist with all my might.",3112,1187,"Shelton, WA",straitarrow10,451919,False
22509,,Thu Apr 23 00:42:50 +0000 2020,,,,0,1253122123725287424,,,,en,3016,1.252957045780865e+18,ryanstruyk,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @ryanstruyk: fda commissioner says the current timeline estimate for a coronavirus vaccine is march 2021. ""we're really trying to accele",https://twitter.com/DebieNervina/status/1253122123725287424,DebieNervina,,30,233,"Felton, California",DebieNervina,6483,False
22968,,Thu Apr 23 00:43:01 +0000 2020,,,,0,1253122169791381504,,,,en,19,1.2531095673171763e+18,AtreiyaN7,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @atreiyan7: @acosta uh, no sane person on this planet looks up to trump over his bungling of the coronavirus pandemic.",https://twitter.com/straitarrow10/status/1253122169791381504,straitarrow10,"Government & Politics,Reasonable Liberal, Gourmet cooking, Reading,Loving&helping animals, Helping people in need.Resist with all my might.",3112,1187,"Shelton, WA",straitarrow10,451919,False
27282,,Thu Apr 23 00:44:49 +0000 2020,,,,0,1253122622419693568,,,,en,6,1.253117832658731e+18,PrincessBravato,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @princessbravato: oh man please let us know how you are doingplenty of fluidsno ibuprofenrest cold washcloths,https://twitter.com/straitarrow10/status/1253122622419693568,straitarrow10,"Government & Politics,Reasonable Liberal, Gourmet cooking, Reading,Loving&helping animals, Helping people in need.Resist with all my might.",3112,1187,"Shelton, WA",straitarrow10,451919,False
32232,,Thu Apr 23 00:46:47 +0000 2020,,,,0,1253123117687308288,,,,en,373,1.2531179867827528e+18,MotherJones,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @motherjones: ""[donald trump] literally has no concrete response to the pandemic at all, aside from closing our borders and passing alon",https://twitter.com/straitarrow10/status/1253123117687308288,straitarrow10,"Government & Politics,Reasonable Liberal, Gourmet cooking, Reading,Loving&helping animals, Helping people in need.Resist with all my might.",3112,1187,"Shelton, WA",straitarrow10,451919,False
8290,,Thu Apr 23 00:03:22 +0000 2020,,,,0,1253112190921474049,,,,en,91306,1.2526194973971948e+18,Mrs_Foo_Cough,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @mrs_foo_cough: old mcdonalds: now a farm,https://twitter.com/farahnurin_/status/1253112190921474049,farahnurin_,time waits for no one,824,637,mountainsea🤎🌵🌻💫🪐☀️🌈🍃,farahnurin_,62583,False
18949,,Thu Apr 23 00:24:39 +0000 2020,,,,0,1253117547723063297,,,,en,446,1.2531107952373391e+18,yashar,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rt @yashar: 1. new: seven more big cats test positive for coronavirus at @bronxzoo the zoo confirms that four more tigers &amp; three lions ha,https://twitter.com/therealninjabob/status/1253117547723063297,therealninjabob,,1369,649,The Ozark mountains ,therealninjabob,152598,False
3880,,Thu Apr 23 00:01:35 +0000 2020,,,,0,1253111742974099457,,,,und,105076,1.2530749338544128e+18,kittheedisaster,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @keith_dude: https://t.co/qmxgjfyzjs,https://twitter.com/mgmtree/status/1253111742974099457,mgmtree,human typo,444,307,Puroland,mgmtree,3052,False
2588,,Thu Apr 23 00:01:03 +0000 2020,,,,0,1253111608131366913,,,,en,28,1.2531110687942615e+18,naretevduorp,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rt @naretevduorp: .@realdonaldtrump ask the families of the 47,000 who have died.you won't feel so optimistic.",https://twitter.com/maryvhornig/status/1253111608131366913,maryvhornig,,180,1336,springfield va,maryvhornig,51865,False
24782,,Thu Apr 23 00:43:46 +0000 2020,COVID19,,,0,1253122355154620416,,,,en,2772,1.2530451333161e+18,DeAnna4Congress,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @deanna4congress: as of today, at least 83,462 americans have recovered from #covid19.if the mainstream media won't share that number,",https://twitter.com/buybuy1/status/1253122355154620416,buybuy1,,41,235,"springfield,nj",buybuy1,1582,False
13041,,Thu Apr 23 00:22:15 +0000 2020,Coronavirus,,,0,1253116940526157825,,,,en,396,1.2525753971301417e+18,JamesMelville,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @jamesmelville: according to the office of national statistics (ons) the uk #coronavirus deaths (including home and care homes deaths) a,https://twitter.com/Muttmotorcycle/status/1253116940526157825,Muttmotorcycle,If it's got two wheels I wanna ride it ✌🏻,273,567,"Northampton, England",Muttmotorcycle,2972,False
15781,,Thu Apr 23 00:23:22 +0000 2020,,,,0,1253117225277546498,,,,en,11,1.2529906865819853e+18,IBMScience,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @ibmscience: isn't it nice to have a noncovid19 story for a change? fabulous ibms fellow @drkhechara has won a place on the @britscias,https://twitter.com/DrLiamNaughton/status/1253117225277546498,DrLiamNaughton,Maths Lecturer @wlv_uni,153,182,Wolverhampton,DrLiamNaughton,319,False
17671,,Thu Apr 23 00:24:10 +0000 2020,,,https://roscommonherald.ie/2020/04/22/ballaghaderreen-man-helping-unpick-the-coronavirus/#.XqCeC53hShA,0,1253117425480019968,,,,und,7,1.2530468011936768e+18,BealachanDoirin,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @bealachandoirin: https://t.co/c6xmlzljhl,https://twitter.com/DrLiamNaughton/status/1253117425480019968,DrLiamNaughton,Maths Lecturer @wlv_uni,153,182,Wolverhampton,DrLiamNaughton,319,False
26106,,Thu Apr 23 00:44:19 +0000 2020,,,,0,1253122496829718532,,,,en,62147,1.2527708248069693e+18,PrettyEyedTye,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @prettyeyedtye: my childhood bestfriend is dead. not from covid19. she died b/c a racist healthcare system means that black women in ame,https://twitter.com/LeahCocking/status/1253122496829718532,LeahCocking,♏️ Ig-leahmaarie,304,148,"Southampton, England",LeahCocking,3426,False
2773,,Thu Apr 23 00:01:06 +0000 2020,,,,0,1253111621632827392,,,,es,274,1.2531054829962895e+18,ccarballo50,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @ccarballo50: covid en nios, estudio en nejm, conclusiones (hilo):1) una revisin reciente de 72,314 casos realizada por el centro chi",https://twitter.com/GCanParanormal/status/1253111621632827392,GCanParanormal,Fundador de #GranCanariaParanormal.Delegado de Canarias de TCI Sociedad Nacional Parapsicología. ¡Escúchanos en ivoox y venos en Youtube! 🇪🇦,1852,1389,Las Palmas de Gran Canaria,GCanParanormal,21744,False
4902,,Thu Apr 23 00:01:59 +0000 2020,,,,0,1253111843616370690,,,,pt,5285,1.253107323570094e+18,RaquelStasiaki,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @raquelstasiaki: a rede globo acaba de declarar guerra ao atual ministro da sade nelson teich, no aceitam de forma alguma a flexibiliz",https://twitter.com/Josbrsousa/status/1253111843616370690,Josbrsousa,"Conservador, Patriota, Cristão. Brasil acima de tudo, Deus acima de todos. In Parler.",736,1122,"Palmas, Brasil",Josbrsousa,113585,False
14200,,Thu Apr 23 00:22:46 +0000 2020,,,,0,1253117073548611590,,,,es,12,1.2530730193601577e+18,SectorBancario,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @sectorbancario: mascarillas contra el coronavirus: cmo usarlas con seguridad y trucos que no necesitas probar (porque no funcionan) ht,https://twitter.com/arimianime/status/1253117073548611590,arimianime,"guerrero luna dame el poder!!!
🇮🇨",23,74,"Las Palmas, Islas Canarias ",arimianime,2422,False
14353,,Thu Apr 23 00:22:46 +0000 2020,,,,0,1253117074311872513,,,,es,30,1.2529738972654346e+18,0Acaymo2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @0acaymo2: @psoe @carolinadarias como valoris la gestin del gobierno frente al covid19? retuits y que llegue a mucha gente.,https://twitter.com/Leinad700/status/1253117074311872513,Leinad700,,576,750,Palma de Mallorca,Leinad700,8776,False
23538,,Thu Apr 23 00:43:16 +0000 2020,globolixo,,,0,1253122232362172416,,,,pt,3,1.2531154318351073e+18,rosana_massari,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @rosana_massari: #globolixo  @globonews  @redeglobo @jornaloglobo esqueceram de manter o script? que falha hein... @jornalhoje,https://twitter.com/Josbrsousa/status/1253122232362172416,Josbrsousa,"Conservador, Patriota, Cristão. Brasil acima de tudo, Deus acima de todos. In Parler.",736,1122,"Palmas, Brasil",Josbrsousa,113585,False
24386,,Thu Apr 23 00:43:37 +0000 2020,,,,0,1253122320555745286,,,,en,303,1.2531121914374717e+18,robbystarbuck,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @robbystarbuck: heres what planned parenthood is up to during the coronavirus shutdown. your tax $$$ at work folks.  https://t.co/,https://twitter.com/Josbrsousa/status/1253122320555745286,Josbrsousa,"Conservador, Patriota, Cristão. Brasil acima de tudo, Deus acima de todos. In Parler.",736,1122,"Palmas, Brasil",Josbrsousa,113585,False
32949,,Thu Apr 23 00:47:05 +0000 2020,,,,0,1253123193629487106,,,,es,15,1.2530032619987026e+18,Maximustw,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @maximustw: muertes en el mundo por covid19 a fecha 22/4/2020europa tiene las peores cifras, no te dejes influenciar por graficas y p",https://twitter.com/Enrique_f_s/status/1253123193629487106,Enrique_f_s,Aficionado al pensamiento crítico. Harto de ver cómo se pierde la generación que tendría que regenerar España.,1410,1376,Madrid - Las Palmas,Enrique_f_s,33906,False
33442,,Thu Apr 23 00:47:18 +0000 2020,,https://twitter.com/JoseMedeirosMT/status/1253122751570808837/video/1,,0,1253123248180662272,,,,ca,35,1.2531227515708088e+18,JoseMedeirosMT,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @josemedeirosmt: aqui covid 19 https://t.co/hot25w6h6u,https://twitter.com/Josbrsousa/status/1253123248180662272,Josbrsousa,"Conservador, Patriota, Cristão. Brasil acima de tudo, Deus acima de todos. In Parler.",736,1122,"Palmas, Brasil",Josbrsousa,113585,False
34540,,Thu Apr 23 00:47:43 +0000 2020,pandemic,,,0,1253123353247920131,,,,en,170,1.2529056439645798e+18,DHLGlobal,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @dhlglobal: in response to the #pandemic, dhl is boosting their logistics support with a dedicated weekly air freight service from china",https://twitter.com/samuelmayor7/status/1253123353247920131,samuelmayor7,•📍 Gran Canaria 🇮🇨   • IB/UX/NT 👷🏽‍♂️🛫✈️  • IG: samueelmayorr,446,718,"Las Palmas de Gran Canaria, España",samuelmayor7,18058,False
28813,,Thu Apr 23 00:45:24 +0000 2020,,,,0,1253122770147434497,,,,fr,1,1.2529226489522135e+18,Izeut_QC,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rt @izeut_qc: @vadeboncoeur_al mme chose a l'hpital de trois rivires, je connais quelqu'un de proche qui est en quatorzaine actuellement",https://twitter.com/HamelinA53/status/1253122770147434497,HamelinA53,"Né à Trois-Rivières, habite Salaberry-de-Valleyfield depuis 1993. bac. chimie 1976 UQTR. Chimie analytique 1978 Sherbrooke. Chimiste et Cadre 82-2013. Retraité.",5000,4987,"Salaberry-de-valleyfield, Qc",HamelinA53,77053,False
26806,,Thu Apr 23 00:44:37 +0000 2020,,,,0,1253122571886714881,,,,en,3,1.2531189540226867e+18,TheSpinoffTV,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @thespinofftv: breaking: covid19 rescue package for nz media announced. newspaper operators will be ""aghast"", says one analyst.https:/",https://twitter.com/rebekahwin/status/1253122571886714881,rebekahwin,"Feminst
Depression survived",587,1281,wellington nz,rebekahwin,72836,False
6717,,Thu Apr 23 00:02:44 +0000 2020,,,,0,1253112032104263683,,,,en,1,1.253097580856316e+18,Michael_Hudak,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @michael_hudak: @dvscott81scott @truthsoldier101 @america4t @robertdougan2 @lowkeylife89 @efreeeeze @mjoeteedoff @my__trigger @gooner1jd,https://twitter.com/CarolMariani1/status/1253112032104263683,CarolMariani1,Trump is my president and I am very proud of that fact.🇮🇹🇺🇸,30965,30739,"westchester county, new york",CarolMariani1,325210,False
7190,,Thu Apr 23 00:02:54 +0000 2020,,,https://www.bizpacreview.com/2020/04/22/paramedics-in-ny-outraged-over-orders-not-to-revive-cardiac-patients-amid-coronavirus-crisis-911882?utm_campaign=bizpac&utm_content=Newsletter&utm_medium=Newsletter&utm_source=Get+Response&utm_term=EMAIL,0,1253112074256990210,,,,en,74,1.2530609682103665e+18,zeefa64,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @zeefa64: are you kidding me? are you kidding me??? https://t.co/faw4gteivq,https://twitter.com/MieczynskyjT/status/1253112074256990210,MieczynskyjT,#MAGA.         no DMs,2474,3043,new york new york,MieczynskyjT,169648,False
10544,,Thu Apr 23 00:21:15 +0000 2020,,,,0,1253116692420612102,,,,en,417,1.2531075671375585e+18,newtgingrich,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @newtgingrich: the united states should pass a law making the chinese government and its controlling power, the chinese communist party,",https://twitter.com/CarolMariani1/status/1253116692420612102,CarolMariani1,Trump is my president and I am very proud of that fact.🇮🇹🇺🇸,30965,30739,"westchester county, new york",CarolMariani1,325210,False
15755,,Thu Apr 23 00:23:21 +0000 2020,,,,0,1253117221011894274,,,,en,755,1.253014501303214e+18,SenSchumer,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @senschumer: big: ny hospitals &amp; providers will get $4.4b of a new $10b set for covid19 hot spotsa lion's sharei pushed trump admin,https://twitter.com/kreyolo509/status/1253117221011894274,kreyolo509,zouk/konpa lover,768,580,"brooklyn, new york",kreyolo509,10180,False
19863,,Thu Apr 23 00:25:01 +0000 2020,,,,0,1253117639565639685,,,,en,735,1.2526727319229563e+18,MAGAPATRIOT_TGM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @magapatriot_tgm: so it seems the cdc is forcing states to lie in order to make the covid 19 death numbers higher. fraud sends people to,https://twitter.com/CarolMariani1/status/1253117639565639685,CarolMariani1,Trump is my president and I am very proud of that fact.🇮🇹🇺🇸,30965,30739,"westchester county, new york",CarolMariani1,325210,False
20646,,Thu Apr 23 00:25:20 +0000 2020,,,,0,1253117719190306816,,,,en,30,1.2529264025607578e+18,TheLastWord,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @thelastword: .@sciencecohen, a staff writer for science magazine, tells @lawrence the race to develop a covid19 vaccine is ""more rigor",https://twitter.com/freesandstorm/status/1253117719190306816,freesandstorm,,60,424,New york,freesandstorm,38558,False
21605,,Thu Apr 23 00:42:28 +0000 2020,,,,0,1253122031543083008,,,,en,1282,1.2531070428495585e+18,SteveRustad1,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rt @steverustad1: reagan lied, americans died.bush lied, americans died.cheney lied, americans died.trump lies, americans die.decei",https://twitter.com/recorsino/status/1253122031543083008,recorsino,male architect extraordinaire  {Biden2020},350,1236,new york city,recorsino,86100,False
23853,,Thu Apr 23 00:43:24 +0000 2020,,,,0,1253122266281508865,,,,en,118287,1.2527803917501235e+18,SwissMissabeth,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @swissmissabeth: these guys lived at work for a month to keep you safe, but you dont want to give up haircuts and golf. jfc.",https://twitter.com/emilycurrierx/status/1253122266281508865,emilycurrierx,"i am healthy, i am whole, but i have poor impulse control ♉️♊️♌️",657,1443,northern new york⛅️,emilycurrierx,26489,False
24460,,Thu Apr 23 00:43:37 +0000 2020,,,https://bit.ly/2XYrEDm,0,1253122321226874886,,,,en,11,1.253117289290924e+18,jilevin,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @jilevin: 'doctor' donald trump declares that mere 'embers of corona' will remain in the fall https://t.co/cemapfa6kt,https://twitter.com/ldoonster/status/1253122321226874886,ldoonster,"disney ap...dvc but not bougy...minion lover....doggo lover too...teacher of the best kids ever!!! 
she/her",955,2937,new york: but not the city ,ldoonster,19930,False
26306,,Thu Apr 23 00:44:23 +0000 2020,,,,0,1253122514047438848,,,,en,1,1.2531221160792883e+18,RonaldBruceBar3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @ronaldbrucebar3: it's not a vaccine but you do have to take a vaccine, before you get sick!just a preventative!(like a vaccine!)",https://twitter.com/MieczynskyjT/status/1253122514047438848,MieczynskyjT,#MAGA.         no DMs,2474,3043,new york new york,MieczynskyjT,169648,False
28468,,Thu Apr 23 00:45:17 +0000 2020,COVID19,,,0,1253122739944206336,,,,en,8,1.2531066243837338e+18,MrWick2u,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @mrwick2u: this is exactly why we should delay presidential elections until we have a vaccine for #covid19 or 2024, whichever comes firs",https://twitter.com/MieczynskyjT/status/1253122739944206336,MieczynskyjT,#MAGA.         no DMs,2474,3043,new york new york,MieczynskyjT,169648,False
28618,,Thu Apr 23 00:45:19 +0000 2020,,,,0,1253122748836184065,,,,en,15,1.2522154496323338e+18,CivilEats,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rt @civileats: theres no way this is going to end well, said catherine bryan, explaining the dire circumstances native tribes are facing",https://twitter.com/recorsino/status/1253122748836184065,recorsino,male architect extraordinaire  {Biden2020},350,1236,new york city,recorsino,86100,False
