,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_screen_name,user_description,user_followers_count,user_friends_count,user_location,user_screen_name.1,user_statuses_count,user_verified
16735,,Thu Apr 23 00:23:44 +0000 2020,COVID19 México,,https://www.facebook.com/974820302576400/posts/3045840548807688/?sfnsn=scwspmo&extid=L16L2w5IIReU1u2a&d=n&vh=e,0,1253117317275246594,,,,es,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ms de 10 mil casos #covid19en #mxico y cerca de mil decesoshttps://t.co/acgg4ajcxa,https://twitter.com/rubalexruiz/status/1253117317275246594,rubalexruiz,"Reportero en la frontera de Nogales, Sonora, México. Facebook/RUBEN RUIZ/reportero Nogales, Sonora, Mx.",406,204,"Nogales, Sonora.",rubalexruiz,5046,False
16785,,Thu Apr 23 00:23:47 +0000 2020,,,https://twitter.com/vtdigger/status/1253088325201809408,7,1253117329589841921,,,,en,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","put another way: between 622,990 and 622,993 vermonters arent colossal assholes. https://t.co/qovqjys4gf",https://twitter.com/DanBolles/status/1253117329589841921,DanBolles,"Assistant Arts Editor, features writer at Seven Days.  

Sports, music, comedy, dogs.  

All opinions expressed are my own.",1902,1009,"Burlington, VT",DanBolles,1326,False
16839,,Thu Apr 23 00:23:47 +0000 2020,,,,0,1253117329136857089,Kippykat4774,1.2531169155323372e+18,2765296730.0,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@kippykat4774 @method1hp but pneumonia cases are not decreasing, even though they they should be. they are spiking if you include covid19, and increasing even if you exclude covid19.",https://twitter.com/_KJKelly/status/1253117329136857089,_KJKelly,"Depression survivor - ADD adventurer. If I retweet a gif, you can assume it made me snort, or mutter 'What the hell?' I don't know where my cowboy hat is.",943,2930,Montreal,_KJKelly,24686,False
16855,,Thu Apr 23 00:23:49 +0000 2020,,,https://twitter.com/GovernorTomWolf/status/1253100989227438081,4,1253117337160556544,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",excuse me. i have 19 years of education and multiple degrees. @tomwolfpa can you please tell me what the hell i'm looking at???  https://t.co/zw4122s4jv,https://twitter.com/PsuLionInsider/status/1253117337160556544,PsuLionInsider,🏆Most Nat Champs B1G since '93(32)&Ever🏆3rd in Nation Nattys since'07(21)🏆135 Conf Champs since '93🏆 8of9 NCAA WrestlChamps🏆 1of5 Top 15 FBall Past 4 Yrs🏆,779,420,"Nittany Nation, USA",PsuLionInsider,52420,False
16884,,Thu Apr 23 00:23:48 +0000 2020,,,,0,1253117334388199429,mayoroflasvegas,,2394599778.0,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mayoroflasvegas you are stupid! you want to risk the lives of people so you can help your economy. as someone who suffered through covid symptoms you want to risk more lives. you make me sick to my stomach!,https://twitter.com/Teh_krazyk/status/1253117334388199429,Teh_krazyk,"Standup comedian, pop culture fan, twitch streamer, and old school wrestling fan.",85,304,"Wisconsin, USA",Teh_krazyk,15563,False
16914,,Thu Apr 23 00:23:49 +0000 2020,,,,0,1253117337768734722,AnnCoulter,1.2530170046189404e+18,196168350.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@anncoulter @charlie78912 april 10, 2003: jim hughes, the head of infectious disease at the cdc at the time, said he believed sars could no longer be eradicated in the far east. seems like we're going down that exact same road today.",https://twitter.com/ExpediteWealth/status/1253117337768734722,ExpediteWealth,"Canadian Portfolio Manager who must remain somewhat anonymous thanks to his firm's policy. Mind, money, body, spirit, sports, politics.",299,401,"Toronto, Ontario",ExpediteWealth,3436,False
16964,,Thu Apr 23 00:23:50 +0000 2020,,,,1,1253117342093058048,GaultJohan,1.2530719734181396e+18,1.238564696342569e+18,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@gaultjohan @cnn covid19 has destroyed the world economy. trump is an impeached idiot who should have been removed already. can't have a good economy with dead workers and dead consumers.,https://twitter.com/michaelj121173/status/1253117342093058048,michaelj121173,"co-founder of Bad Cog Studios, creator of The Calling",321,5000,"Houston, TX",michaelj121173,11472,False
17038,,Thu Apr 23 00:23:53 +0000 2020,,,https://twitter.com/UOLNoticias/status/1253089006298030082,0,1253117354776690688,,,,pt,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cantei a pedra falei agora que a maconha vai salvar a economia https://t.co/70u6u3xuru,https://twitter.com/a_pilhaa/status/1253117354776690688,a_pilhaa,cansada de me recarregar com energia barata,195,201,Vitória da Conquista - BA,a_pilhaa,30377,False
17117,,Thu Apr 23 00:23:55 +0000 2020,,,http://sbne.ws/r/Eo6F,0,1253117363014246400,,,,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cdc chief warns next wave of covid19 would be worse https://t.co/fnjmihlnhl,https://twitter.com/kdelgk/status/1253117363014246400,kdelgk,❤️ NP | mom of 3 humans and a rescue 🐕,45,161,"Worthington, OH",kdelgk,2850,False
17163,,Thu Apr 23 00:23:55 +0000 2020,,,,9,1253117363563741186,BBCNews,1.2531118281308529e+18,612473.0,en,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@bbcnews a global pandemic might have an impact on supplies ??,https://twitter.com/Dodgysod1/status/1253117363563741186,Dodgysod1,I identify as a blue git with shit hair!,755,1111,"Luton, England",Dodgysod1,5937,False
17218,,Thu Apr 23 00:23:58 +0000 2020,,,https://www.nytimes.com/2020/04/22/us/santa-clara-county-coronavirus-death.html?action=click&module=Spotlight&pgtype=Homepage,0,1253117375404269569,,,,und,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://t.co/lcwbpjhy4o,https://twitter.com/JoanneRumford/status/1253117375404269569,JoanneRumford,A figment of someone's interpretation or imagination not yet realized.,66,193,"Port Huron, MI",JoanneRumford,43678,False
17220,,Thu Apr 23 00:23:56 +0000 2020,MakeChinaPay LiberateHK CCPVirus BoycottChina COVID19,https://twitter.com/HKBaldEagle/status/1253117367556554752/photo/1,https://petitions.whitehouse.gov/petition/request-reparation-behalf-hong-kong-people-loss-due-chinese-virus,57,1253117367556554752,,,,en,45,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",request for reparation on behalf of hong kong people for loss due to chinese virushttps://t.co/xpkbomo8ha#makechinapay #liberatehk @potus @realdonaldtrump @mike_pence #ccpvirus #boycottchina #covid19 https://t.co/vsir4f0pkx,https://twitter.com/HKBaldEagle/status/1253117367556554752,HKBaldEagle,US Flag Bearer from Hong Kong. We fight for Hong Kong Autonomy.,1421,474,Hong Kong,HKBaldEagle,91,False
17227,,Thu Apr 23 00:23:57 +0000 2020,EarthDay2020,,https://www.theguardian.com/environment/2020/apr/22/environment-pandemic-side-effects-earth-day-coronavirus,0,1253117371784536064,,,,en,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",pandemic sideeffects offer glimpse of alternative future on earth day 2020. #earthday2020  https://t.co/zy8ugkj5gw,https://twitter.com/CICMontreal/status/1253117371784536064,CICMontreal,"The hub for all things international in Montreal. We host important events on global issues and Canada's foreign policy, en français et en anglais.",774,667,Montreal,CICMontreal,2682,False
17338,,Thu Apr 23 00:24:02 +0000 2020,lockdown,,,1,1253117392009359360,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",they say you should use this #lockdown time wisely but i cant help myself but sleep ,https://twitter.com/____aksm____/status/1253117392009359360,____aksm____,,9,9,"London, England",____aksm____,39,False
17355,,Thu Apr 23 00:24:01 +0000 2020,,,https://twitter.com/joshtpm/status/1253041723510587394,0,1253117387639083008,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","as a statistican, that's not how control groups work. also, @andersoncooper is my spirit animal right now. https://t.co/th2jl2bpcu",https://twitter.com/stepsonme/status/1253117387639083008,stepsonme,,62,159,"Toronto, Ontario",stepsonme,2992,False
17403,,Thu Apr 23 00:24:01 +0000 2020,,,https://www.cnn.com/videos/media/2020/04/22/john-oliver-fox-news-coronavirus-eg-orig.cnn,0,1253117387764883456,WhiteHouse,1.2530833720389632e+18,8.222156738121196e+17,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@whitehouse @realdonaldtrump john oliver takes aim at fox news coronavirus coveragehttps://t.co/mzzeyqxh81,https://twitter.com/__dween__/status/1253117387764883456,__dween__,,78,194,"London, England",__dween__,1619,False
17506,,Thu Apr 23 00:24:04 +0000 2020,rekrutmenpolri2020 bersatucegahcovid19,https://twitter.com/EdySusa70279970/status/1253117400649576449/photo/1,,1,1253117400649576449,,,,in,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rekrutmen anggota polri ta 2020 gratisno kknno calono suapbudayakan pola hidup bersihbersatu cegah covid19 #rekrutmenpolri2020#bersatucegahcovid19 https://t.co/xngqjsnfdn,https://twitter.com/EdySusa70279970/status/1253117400649576449,EdySusa70279970,POLRI,74,60,"Kalimantan Tengah, Indonesia",EdySusa70279970,933,False
17509,,Thu Apr 23 00:24:04 +0000 2020,,,https://www.theguardian.com/football/2020/apr/22/premier-league-clubs-discussing-early-end-to-season-amid-growing-concerns-health-safety-covid-19?CMP=Share_AndroidApp_Tweet,0,1253117400926564353,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",it's only a matter of time before it's scrapped premier league season in balance as moyes voices clubs' concernshttps://t.co/x9dueaaydl,https://twitter.com/ConorCoen/status/1253117400926564353,ConorCoen,"The Bronx via Tipperary Ireland.
Birding in the Bronx 📷
,#NYMets #ManchesterUnited #Nikon #CHD ❤️
Photography",557,552,"Pelham Bay , Bronx NYC",ConorCoen,21678,False
17518,,Thu Apr 23 00:24:04 +0000 2020,,,https://www.ft.com/content/54f5513e-c2fc-4062-acae-538f986a5f65?shareType=nongift,0,1253117400989360128,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",south korea boosts coronavirus crisis stimulus package to $200bn via @ft https://t.co/6vg7dwasrt,https://twitter.com/trilateralist73/status/1253117400989360128,trilateralist73,,41,394,Waddesdon,trilateralist73,70660,False
17521,,Thu Apr 23 00:24:06 +0000 2020,,,,1,1253117407834574848,greta,1.253079615565955e+18,16031927.0,en,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@greta why doesnt any journalist question chris cuomos corona illness? he was allegedly seen in the hamptons days before his dramatic reemergence from his basement. why no challenge to that? like dog pics, too.",https://twitter.com/LLuty/status/1253117407834574848,LLuty,,25,356,"Celebration, FL",LLuty,678,False
17534,,Thu Apr 23 00:24:04 +0000 2020,,,,0,1253117401102770178,dbongino,1.25310188453512e+18,232901331.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dbongino and throw in increased suicide, alcoholism, drug abuse, depression, domestic abuse, divorce, and homelessness for good measure! but covid patients are the only victims!",https://twitter.com/dexdawg/status/1253117401102770178,dexdawg,"Veteran❌#USArmy❌#NRA ❌#MAGA❌#KeepTexasRed, #ToughAsTexas #Chump #Deplorable #ComeAndTakeIt🇺🇸",3750,5001,"Montgomery, TX",dexdawg,12484,False
17537,,Thu Apr 23 00:24:05 +0000 2020,,,https://youtu.be/RnfFwy9JDNY,0,1253117404978307074,,,,en,0,,,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","watch ""wuhan doctors turn black"" on youtube  https://t.co/rqd1j8ggws",https://twitter.com/keithh1981/status/1253117404978307074,keithh1981,"Socialism is a philosophy of failure, the creed of ignorance, and the gospel of envy, its inherent virtue is the equal sharing of misery.” – Winston Churchill",1831,4958,"Racine, Wisconsin",keithh1981,54322,False
17560,,Thu Apr 23 00:24:04 +0000 2020,,,,5,1253117401584918534,,,,in,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","corona buruan pergi dong, kangen ajak teman yg lagi puasa ke kantin sekolah nih:v",https://twitter.com/welstye/status/1253117401584918534,welstye,ig @welstye_29,127,153,Indonesia,welstye,32,False
17674,,Thu Apr 23 00:24:09 +0000 2020,,,https://twitter.com/joshtpm/status/1253041723510587394,2,1253117421788884992,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i just... wtf https://t.co/vtd9plgoj0,https://twitter.com/MyraMoore04/status/1253117421788884992,MyraMoore04,"❤Jesus, Mommy, Football | Owner @moorefootball_ | 💗#49ers #XFL #NFL #CFL #CB |FB |IG TikTok |YouTube |SnapChat- MooreFootball",588,616,"Arizona, USA",MyraMoore04,7657,False
17735,,Thu Apr 23 00:24:08 +0000 2020,,,https://abcn.ws/2VrvR0A,0,1253117417737187329,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tracking hydroxychloroquine misinformation: how an unproven covid19 treatment ended up being endorsed by trump  abc news  https://t.co/wposmwjonv via @abc,https://twitter.com/VIKBataille/status/1253117417737187329,VIKBataille,"⚖️⚔️ While we only fought for Union for white people, we were defeated; as soon as we added to it Freedom for all, we triumphed. ✌️",1002,3654,"Washington, D.C.",VIKBataille,200270,False
17749,,Thu Apr 23 00:24:11 +0000 2020,SIUC GoSalukis,https://twitter.com/brianmmunoz/status/1253117429078806533/video/1,,8,1253117429078806533,,,,en,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",excited i was able to be part of this side project in bringing some @siuc spirit to folks while social distancing with some of the marching salukis! #siuc #gosalukis https://t.co/p0q7fneorb,https://twitter.com/brianmmunoz/status/1253117429078806533,brianmmunoz,"Newshound for hire | EAW XXXI | Se Habla | Former: @stltoday, @azcentral, 2019 @ProPublica Emerging Reporter | @siuc and @dailyegyptian alumn | Tips? DM's open.",1880,4331,"Carbondale, IL",brianmmunoz,7033,False
17827,,Thu Apr 23 00:24:13 +0000 2020,,https://twitter.com/LaraBrownM/status/1253117438440255489/video/1,,1,1253117438440255489,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",were taking social distancing very seriously in this household. https://t.co/hhh6ivbodh,https://twitter.com/LaraBrownM/status/1253117438440255489,LaraBrownM,Make America Beautiful Again. Let’s do this!,78,76,"Carson City, NV",LaraBrownM,2853,False
17902,,Thu Apr 23 00:24:12 +0000 2020,,,https://www.diariodocentrodomundo.com.br/ministro-da-saude-defende-expor-populacao-ao-covid-19/,0,1253117434330046464,,,,pt,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ministro da sade defende expor populao ao covid19 https://t.co/lvzzlvgb9w via @dirio do centro do mundo,https://twitter.com/joaolpena/status/1253117434330046464,joaolpena,"Apenas um aprendiz da vida.
“A cadela do fascismo está sempre no cio”. Bertolt Brecht",705,2367,"Belo Horizonte, Minas Gerais",joaolpena,166917,False
17981,,Thu Apr 23 00:24:16 +0000 2020,,,,0,1253117450595565570,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",so cats can catch corona virus...... im glad mine is an indoor lil fucker,https://twitter.com/SSJ_10k/status/1253117450595565570,SSJ_10k,,493,182,"Connecticut, USA",SSJ_10k,52556,False
18006,,Thu Apr 23 00:24:16 +0000 2020,Coronavirus COVID19 UnidosSaldremosAdelante Mexico,,,0,1253117451811926018,,,,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mexico addressing proper ppe use for friends and family who attend funerals of loved ones who may die from covid to reduce risk of exposure. #coronavirus #covid19 #unidossaldremosadelante #mexico,https://twitter.com/EOHBrenda/status/1253117451811926018,EOHBrenda,Xicana. PhD student.  @GWpublichealth @GWdeptEOH Salud. Medioambiente. Justicia. Liberation. Intersectionality. @GWUDeltaOmega @TheGMSP @WorkersC19 TwitsMios,308,409,"Washington, DC",EOHBrenda,4517,False
18009,,Thu Apr 23 00:24:17 +0000 2020,VicUniWgtn,https://twitter.com/VicUniWgtn/status/1253117454756335616/photo/1,http://www.wgtn.ac.nz/covid-19/students/reorientation-day,2,1253117454756335616,,,,en,1,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",get involved and stay connected to your #vicuniwgtn community from your bubble. find or join your community on reorientation day: https://t.co/odlsknif6z https://t.co/ft4zbmjbve,https://twitter.com/VicUniWgtn/status/1253117454756335616,VicUniWgtn,The official Twitter account for Te Herenga Waka—Victoria University of Wellington—New Zealand’s globally ranked capital city university.,16426,696,"Wellington, New Zealand",VicUniWgtn,8037,False
18089,,Thu Apr 23 00:24:18 +0000 2020,kranidi COVID19 vaccine,,,0,1253117459592351744,_izzyellis,1.2459706279594435e+18,602103998.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_izzyellis @niamhktabbal surely the intriguing story here (the 148 refugees in the camp at kranidi testing positive for covid19) is that the were all asymptomatic. why? as a ratio, that defies logic. were they given shots of something elsewhere that mitigated the symptoms? #kranidi #covid19 #vaccine",https://twitter.com/p_bennison/status/1253117459592351744,p_bennison,"Central London Self Employed Real Estate Professional. Loves smart buildings, tech, development, finance and problem solving",78,143,London,p_bennison,1848,False
18121,,Thu Apr 23 00:24:19 +0000 2020,,,https://go.shr.lc/3eG8acl,0,1253117463996358658,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",alert: covid19 tips by byrdadatto (episode 24 crisis communications with jeff russell)  https://t.co/3vm2qsnjf8 via @shareaholic,https://twitter.com/RifleRussell/status/1253117463996358658,RifleRussell,"Jeff Russell - I am president of GodwinGroup an advertising, public relations, digital & content company with offices in Jackson MS, Biloxi and Dallas",435,784,"Jackson, Mississippi",RifleRussell,803,False
18195,,Thu Apr 23 00:24:20 +0000 2020,,,https://twitter.com/christianllamar/status/1253097482810081281,0,1253117468412743680,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",and south dakota did not go into lockdown and they are doing well! https://t.co/dumia8huk9,https://twitter.com/BrushOn2017/status/1253117468412743680,BrushOn2017,💖 Jesus loves you. Praise God for Trump! Pray for our country. #MAGA No DM,3053,2408,Washington State,BrushOn2017,82528,False
18268,,Thu Apr 23 00:24:24 +0000 2020,innovation digitaltransformation,,https://www.alizila.com/tmall-fuels-innovation-for-beauty-brands-covid-19/,1,1253117484141629440,,,,en,0,,,"<a href=""https://contentstudio.io"" rel=""nofollow"">ContentStudio.io</a>",tmall fuels innovation for beauty brands in wake of covid19 | #innovation #digitaltransformation https://t.co/jcisdjg619,https://twitter.com/AlanInnovation/status/1253117484141629440,AlanInnovation,"Innovative pathfinder with Passion for innovation, technology and all things Digital. CIM International Fellow Mentor in Digital Business and Transformation.",142,2,"Singapore, United Kingdom, Hong Kong, China",AlanInnovation,16229,False
18356,,Thu Apr 23 00:24:25 +0000 2020,femdom mistress BDSM,https://twitter.com/MistressXenaUK/status/1253117488172339200/photo/1,,23,1253117488172339200,,,,en,8,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lockdown chillout#femdom #mistress #bdsm imy lifekeep sending me ur hard earned4me 2humiliate+degrade ujust 4my entertainment+2grow my bank balanceof course @rt_feet @rtsubby @slavekane @rtfindom_feet @rtfind0m @rtfemdom1 @rt4feet @oursissylife @officialfindom @rt4fd https://t.co/ktkdmeoflq,https://twitter.com/MistressXenaUK/status/1253117488172339200,MistressXenaUK,#Mistress #Domme #Humiliatrix #Femdom #Findom #FemaleSupremacy #Cuck #Hypnosis #Sissification #BDSM 🙇🏼‍♂️sign up: https://t.co/4s57PBa57t £PayXena,19631,1586,"London, England",MistressXenaUK,18652,False
18371,,Thu Apr 23 00:24:25 +0000 2020,,,,0,1253117488348315648,jimmykimmel,1.2530352415407104e+18,26053643.0,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@jimmykimmel @mayoroflasvegas hello.., mayor carolyn goodman (i) las vegas, nevada is a, ""idiot ! !"" she wants to 'openup' everything in las vegas, nevada..  covid19 coronavirus will (spread) like wildfire.. mayor carolyn goodman is a, ""idiot ! !"" ""is she really the mayor of las vegas ?"" sad.. sad for all..",https://twitter.com/mttrailboss01/status/1253117488348315648,mttrailboss01,"CEO/President, Pro Sports Handicapping, Inc. and https://t.co/wMCoLG7duz.🇺🇸",17,480,"Montana, USA",mttrailboss01,719,False
18378,,Thu Apr 23 00:24:24 +0000 2020,,,https://twitter.com/NBCNews/status/1253055677330870274,0,1253117484808278018,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the world's gaint started to fall part and their leaders were desperately trying to point fingers at one another! when everyone knows whome to blame from the start, the one who was busy with rallies and golf matches! when whole world crying for their dead citizens. https://t.co/jfqtruoes9",https://twitter.com/_leo_insane/status/1253117484808278018,_leo_insane,Believe is social justice and I don't support religious fascism of any variety😒.  Inquilab_Zindabad✊🏼,27,345,I liv in fascism driven nation,_leo_insane,780,False
18427,,Thu Apr 23 00:24:26 +0000 2020,,,,0,1253117493432012802,JohnWDean,1.253030137467003e+18,160010755.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@johnwdean or better yet,send him to one of the 26 navy ships infected with covid19.",https://twitter.com/802_gregory/status/1253117493432012802,802_gregory,"the world is changed by your example,not your opinion.",971,1131,"East Scrag Summit,Vermont",802_gregory,5213,False
18485,,Thu Apr 23 00:24:26 +0000 2020,,,https://twitter.com/CowpokeOKCorral/status/1253111425909714944,1,1253117493524250624,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",my word is lost https://t.co/w7fh9ddgvj,https://twitter.com/RRidley11/status/1253117493524250624,RRidley11,"CPC must win to save our democracy! Will block all trying to divide CPC party! 🚫bigots, 🚫PPC, 🚫protected acct. NO conspiracy theorists!",2111,1891,"Toronto, Ontario",RRidley11,78372,False
18496,,Thu Apr 23 00:24:28 +0000 2020,,,https://twitter.com/kyah_shamia/status/1253114835597959168,1,1253117501862445070,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",the united states is at a it is what it is time vibe and you what.... im here for it https://t.co/memkt7okzg,https://twitter.com/marckodadon/status/1253117501862445070,marckodadon,Recording Artist. Business Management VSU 🔶 RH| P.R.E.P. Inc.🦁|NAACP Senator ⚖️| Mr.Cream ❤️🐘,1953,4294,"Richmond, VA",marckodadon,41454,False
18497,,Thu Apr 23 00:24:29 +0000 2020,,,https://ift.tt/2RZoTxB,0,1253117505062744065,,,,en,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",she was diagnosed with coronavirus and had to deliver her baby 14 weeks early while in a coma https://t.co/ievweu1f7u,https://twitter.com/sam__eg/status/1253117505062744065,sam__eg,A #Muslim #Egyptian #Liberal who believes that #HumanRights Must be The Same for Every Human on earth. Also a beginner #Translator and #blogger.,575,1028,Somewhere beyond the Rainbow!,sam__eg,74688,False
18639,,Thu Apr 23 00:24:30 +0000 2020,,,https://www.wjhl.com/local-coronavirus-coverage/local-restaurants-plan-for-reboot-of-economy/?utm_medium=social&utm_source=twitter_ABCTriCities,0,1253117510104354816,,,,en,0,,,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",local restaurants plan for reboot of economy https://t.co/amphohlhkr,https://twitter.com/ABCTriCities/status/1253117510104354816,ABCTriCities,"https://t.co/CrmdrwqQ3B is your #1 source for local news, weather, and sports. Join @PKassahunTV weeknights at 7:30 p.m. EST on ABC Tri-Cities",1873,242,"Johnson City, TN ",ABCTriCities,35402,False
18645,,Thu Apr 23 00:24:32 +0000 2020,,,https://www.hmstimes.com/perangi-penyebaran-covid-19-himalaya-melakukan-penyemprotatan-cairan-desinfektan/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost,0,1253117517851172872,,,,in,0,,,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>","perangi penyebaran covid19, himalaya melakukan penyemprotatan cairan desinfektan https://t.co/3afqi52li8",https://twitter.com/T3lusur/status/1253117517851172872,T3lusur,Media online,50,15,Jakarta Capital Region,T3lusur,1236,False
18695,,Thu Apr 23 00:24:34 +0000 2020,,,https://www.ft.com/content/25e1fc74-7fdf-11ea-8fdb-7ec06edeef84?fbclid=IwAR0WRDTxRz0NUIpZHdYmQ_yurvJXAbekWu7C6vyDlF4G6uCUbuPEZMf9yBg,0,1253117526097063939,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",how contemporary art is changing in the covid19 era https://t.co/3ws7iypedx via @financialtimes,https://twitter.com/culturewaitaki/status/1253117526097063939,culturewaitaki,"The Forrester Gallery, offers the Waitaki a varied and exciting exhibition programme, houses a growing collection of  artworks significant to the region.",50,67,"Otago Region, New Zealand",culturewaitaki,222,False
18833,,Thu Apr 23 00:24:37 +0000 2020,,,https://twitter.com/AnimalsAus/status/1252816907654160387,0,1253117539506425857,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sad that so many precious lives who never knew kindness were ended without mercy, all because humans want to eat animals. never too late to go vegan! https://t.co/jzntyxitrt",https://twitter.com/Fong_Debbie/status/1253117539506425857,Fong_Debbie,"Registered Dietitian
For health, compassion and sustainability",54,151,"Toronto, Ontario",Fong_Debbie,1535,False
18839,,Thu Apr 23 00:24:36 +0000 2020,,https://twitter.com/RSprouseNews/status/1253117534867460096/photo/1,https://tinyurl.com/yar273ok,0,1253117534867460096,,,,en,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",just in: moco health officials announced 2 additional covid19 testing sites in wheaton &amp; germantown more than 20 residents who are symptomatic and at high risk for complications from the disease were tested at the wheaton site todaymore info https://t.co/cooq1xso58 https://t.co/ocb26wasyl,https://twitter.com/RSprouseNews/status/1253117534867460096,RSprouseNews,WUSA9 assignment editor Multi Emmy award & Murrow Award Winning Journalist tweeting DMV breaking news tweets are mine RT 🚫 endorsements tips rsprouse@wusa9.com,2464,1203,"Washington, DC",RSprouseNews,34232,False
18955,,Thu Apr 23 00:24:40 +0000 2020,,,,0,1253117551166361601,TuckerCarlson,,22703645.0,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tuckercarlson impossible for you to talk with guest because of voice delay. i'll stop watching @foxnews shows with irritating voice delay, until covid19 logistics change guest interviews. @cnn @msnbc @realdonaldtrump @wsj @dcexaminer",https://twitter.com/Robb170/status/1253117551166361601,Robb170,#percussionist  #sticks #HBU #UofH,83,1358,"Houston, TX",Robb170,378,False
