,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_screen_name,user_description,user_followers_count,user_friends_count,user_location,user_screen_name.1,user_statuses_count,user_verified
23119,,Thu Apr 23 00:43:05 +0000 2020,,,,0,1253122186312855552,,,,en,2393,1.2531036732170813e+18,RexChapman,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @rexchapman: this covid19 nurse is lauren leander. shes the daughter of one of my homeboys. this picture below (l) is from a phoenix,",https://twitter.com/AllThatAmar/status/1253122186312855552,AllThatAmar,5360 - 1 (0.999813),3639,3757,Planet Rock (Don't Stop),AllThatAmar,212766,False
23133,,Thu Apr 23 00:43:04 +0000 2020,,,,0,1253122182835662848,,,,en,7630,1.2503700892344443e+18,DrEricDing,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @drericding: new epidemiology estimates that 90% of us death could have been prevented by just acting 2 weeks earlier. the estimated num,https://twitter.com/lizziepoodle/status/1253122182835662848,lizziepoodle,Retired mother and grandmother. A poodle person. An artist.,177,326,Bali Indonesia,lizziepoodle,9771,False
23166,,Thu Apr 23 00:43:06 +0000 2020,pandemic quarantine toolsofthetrade mysterywriter,https://twitter.com/HeatherWeidner1/status/1253120149873278976/photo/1,,0,1253122191362842626,,,,und,2,1.253120149873279e+18,HeatherWeidner1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @heatherweidner1: #pandemic #quarantine #toolsofthetrade #mysterywriter https://t.co/wxllulv2sf,https://twitter.com/DebBRVA/status/1253122191362842626,DebBRVA,"Passionate about VT football, food, music & the outdoors.",529,660,"Richmond, VA",DebBRVA,43354,False
23188,,Thu Apr 23 00:43:07 +0000 2020,,,,0,1253122194638585863,,,,en,4,1.2530880959870935e+18,BluMyst,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @blumyst: potus is right. he could have everyone tested ten times &amp; media would say he failed because he didnt test eleven times. #covi,https://twitter.com/jesusgirljen/status/1253122194638585863,jesusgirljen,"39 yr old retired teacher/married/sports,fitness,crypto/MAGA /conservative/I love God, America/$btc",3975,4951,"longview, tx",jesusgirljen,138960,False
23203,,Thu Apr 23 00:43:06 +0000 2020,,,,0,1253122191195070464,,,,en,280,1.2529302051375677e+18,MichaelBePetty,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @michaelbepetty: us coronavirus deaths:8 weeks ago: 0 deaths7 weeks ago: 9 deaths6 weeks ago: 31 deaths5 weeks ago: 111 deaths,https://twitter.com/darby_daze/status/1253122191195070464,darby_daze,welcome to the daze of my life✨// cat lover// crystal connoisseur // chronic YT binger ♏︎ // 🧙🏻‍♀️🕯🌿🌙// I like girls🏳️‍🌈,1037,2976,"Houston, TX",darby_daze,4968,False
23222,,Thu Apr 23 00:43:08 +0000 2020,,,,0,1253122199881277440,,,,en,125,1.2530408676041277e+18,berry4303,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @berry4303: shocking news being passed to me of two officers in exeter area being seriously assaulted by a male who was part of the pris,https://twitter.com/MusingsbyShe/status/1253122199881277440,MusingsbyShe,"The heart of a woman is between her backbone & her tears.
COURAGE is FEAR that's said its PRAYERS.
NO WALTS!

NO LISTS PLEASE.",1847,2237,"Toronto, Ontario",MusingsbyShe,254680,False
23257,,Thu Apr 23 00:43:08 +0000 2020,,,,0,1253122199302463489,,,,en,7630,1.2503700892344443e+18,DrEricDing,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @drericding: new epidemiology estimates that 90% of us death could have been prevented by just acting 2 weeks earlier. the estimated num,https://twitter.com/JillMack30/status/1253122199302463489,JillMack30,Just a girl fighting against this disaster of an administration.Y'all still supporting that fascist traitor have sold out your country. #VoteBlue🗳,10459,10113,Oregon,JillMack30,84909,False
23259,,Thu Apr 23 00:43:08 +0000 2020,,,,0,1253122198900035586,,,,en,6,1.2433291847362396e+18,jvlpoet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @jvlpoet: @jeannerichard11 @thompson_davidw @lisadmeyer @johnldeboer @sandragluschank @authoralexbaile @rshifman @casamentoarrigo @mjlab,https://twitter.com/Ren071968/status/1253122198900035586,Ren071968,Sign up for R.M. Gauthier's newsletter and get two FREE starter books: https://t.co/fUQSjiyStf,5100,5023,"Toronto, Ontario",Ren071968,10851,False
23285,,Thu Apr 23 00:43:09 +0000 2020,,,,0,1253122202808942593,,,,en,119,1.2529247399175004e+18,ABSCBNNews,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @abscbnnews: look: abscbn's elj building lit up in red with a blue heart in the middle on wednesday as a tribute to all frontliners and,https://twitter.com/thebassist525x/status/1253122202808942593,thebassist525x,💙 Loves to love an imperfect person perfectly 💙,733,121,"Taytay, Calabarzon",thebassist525x,65322,False
23303,,Thu Apr 23 00:43:11 +0000 2020,,,,0,1253122212170575872,,,,en,1105,1.253066055116882e+18,soledadobrien,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @soledadobrien: [woman who traded on insider information turns to blame others, asap]",https://twitter.com/joyz65/status/1253122212170575872,joyz65,"Special Ed educator, mother, grandmother, wife, mother in law, union thug, California School Employee Association Chapter President, Fremont CA #Stayhome 🏠",503,2258,"Fremont, CA",joyz65,82763,False
23328,,Thu Apr 23 00:43:11 +0000 2020,,,,0,1253122211843620864,,,,en,171,1.2531151248873513e+18,neuro7plastic,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @neuro7plastic: hey @countyoflawhen are you going to get widespread covid19 antibody testing deployed so we can ease off on these dra,https://twitter.com/mobycat6969/status/1253122211843620864,mobycat6969,Just a cat that’s an independent. 🇺🇸🇺🇸🇺🇸 IFB all Patriots Also on Parler as Mobycat6969😺😺.⭐️⭐️ ⭐️,13471,13405,Currently on Couch sleeping ,mobycat6969,161678,False
23339,,Thu Apr 23 00:43:11 +0000 2020,,,,0,1253122211268841472,,,,en,24,1.2531035704356536e+18,MatthewStiegler,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @matthewstiegler: who am i to make the warden to stop violating the constitution? that would be doing the warden's job, you see.(sorry",https://twitter.com/ncshusterman/status/1253122211268841472,ncshusterman,"Dad, husband, historian, runner. Wandering Jew. 
Author, Armed Citizens: The Road from Ancient Rome to the #2A, with @uvapress. 
https://t.co/CPXQCjcXs5",910,758,Hong Kong,ncshusterman,28533,False
23353,,Thu Apr 23 00:43:11 +0000 2020,,,,0,1253122211923275777,,,,en,1,1.2529835965472604e+18,CraveLo_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @cravelo_: they couldnt force you to show your receipt before the coronavirus yall just be complying ,https://twitter.com/_ekristinee/status/1253122211923275777,_ekristinee,native american || sc: e_kristineee || uncp22,573,408,"Lumberton, NC",_ekristinee,15053,False
23359,,Thu Apr 23 00:43:10 +0000 2020,,,,0,1253122207498338306,,,,en,118286,1.2527803917501235e+18,SwissMissabeth,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @swissmissabeth: these guys lived at work for a month to keep you safe, but you dont want to give up haircuts and golf. jfc.",https://twitter.com/AllThatAmar/status/1253122207498338306,AllThatAmar,5360 - 1 (0.999813),3639,3757,Planet Rock (Don't Stop),AllThatAmar,212766,False
23362,,Thu Apr 23 00:43:10 +0000 2020,QuarantineLife,,,0,1253122208152592384,,,,en,10,1.2529972299560673e+18,someboysmother,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @someboysmother: cooking tips for #quarantinelife #3 snacking continuously does not mean that the other 36 daily meals are somehow c,https://twitter.com/gfishandnuggets/status/1253122208152592384,gfishandnuggets,"Mom. Writer. Realtor. Contributor at Scary Mommy, Daddy’s Digest, Sammiches & Psych Meds.   https://t.co/ffTWWoC7nj",9502,1116,"Toronto, Ontario Canada",gfishandnuggets,11007,False
23394,,Thu Apr 23 00:43:12 +0000 2020,,,,0,1253122216285306882,,,,en,1311,1.2531212737497825e+18,gothspiderbitch,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @sarahmcgphoto: remember when tamir rice was shot and killed for being a kid playing in a park before there even was a pandemic?,https://twitter.com/FoxCantDraw/status/1253122216285306882,FoxCantDraw,22 | He/Him | Video Games | Anime | All-Around nerd | Submissive of @EnvyVanish,262,3953,"Wilmington, NC",FoxCantDraw,154304,False
23402,,Thu Apr 23 00:43:13 +0000 2020,,,,0,1253122219955367939,,,,en,1,1.2531218837693194e+18,SidtheKidd87,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @sidthekidd87: fck off,https://twitter.com/apinkrose/status/1253122219955367939,apinkrose,"Conservative
Harley Rider.. Mom to 2 fantastic millennial sons.
NRA Member 
MAGA! KAG! 
TRUMP 2020
Deplorable voter from",3904,4925,Wisconsin,apinkrose,34043,False
23421,,Thu Apr 23 00:43:12 +0000 2020,,,,0,1253122215329103872,,,,en,47,1.2530925115114578e+18,CityCynthia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @citycynthia: this photo is heartbreaking, absolutely heartbreaking.  ",https://twitter.com/NancyEHDale/status/1253122215329103872,NancyEHDale,Communications junkie. Travel and design dreamer. Wannabe florist. Lover of theme parties and the quiet storm. Health and other great stuff @NationalPR,415,991,Toronto,NancyEHDale,4254,False
23435,,Thu Apr 23 00:43:13 +0000 2020,,,,0,1253122220215480322,,,,en,3,1.2531128125299548e+18,ybarrap,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rt @ybarrap: another trumpmade disaster. trump mum on hydroxychloroquine as early trials falter, but sick americans still taking 'desper",https://twitter.com/FrankBX61/status/1253122220215480322,FrankBX61,"walk in front I will not follow, walk behind, I will not lead, just walk beside me, & be friends. published Author, ""the original full strength band""",1475,1288,"Bronx, NY",FrankBX61,109153,False
23510,,Thu Apr 23 00:43:15 +0000 2020,,,,0,1253122228817813504,,,,en,2,1.253078122997506e+18,KTAR923,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rt @ktar923: ktar news host @jimsharpe offers his rundown of the good, bad and even funny parts of the coronavirus outbreak. https://t.co/d",https://twitter.com/BillUminski/status/1253122228817813504,BillUminski,,536,915,San Tan Valley Arizona,BillUminski,214802,False
23529,,Thu Apr 23 00:43:16 +0000 2020,,,,0,1253122232701812737,,,,en,9830,1.2530858751619236e+18,AshleyRParker,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @ashleyrparker: trump just marched cdc director redfield out to claim he was misquoted by the wapo. but in fact, redfield just confirmed",https://twitter.com/lrtayloe/status/1253122232701812737,lrtayloe,"Wife, Mother, Grandmother, Humanist, Resistance and BLM supporter. “Once a year go someplace you’ve never been before.” Dalai Lama",48,245,Charleston SC,lrtayloe,8883,False
23539,,Thu Apr 23 00:43:16 +0000 2020,Barranquilla,,,0,1253122232253112320,,,,es,210,1.252991509366018e+18,Alfredo_Malpica,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @alfredo_malpica: hola, vengo a pedirles una ayuda con un rt. me encuentro en #barranquilla zona paraso haciendo pepitos y hamburguesas",https://twitter.com/Solmelys/status/1253122232253112320,Solmelys,"Amante del chocolate, de la sencillez y el buen humor. Tan perseverante como terca. Soñadora por naturaleza pero con los pies bien puestos en la tierra.",286,262,Donde tengo que estar :),Solmelys,31794,False
23559,,Thu Apr 23 00:43:17 +0000 2020,,,,0,1253122236321394688,,,,en,11136,1.2530540072931574e+18,AmyMcGrathKY,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @amymcgrathky: mitch mcconnell would rather states file for bankruptcy than give state workers vital aid to fund their pensions. mitch h,https://twitter.com/bowmanca12345/status/1253122236321394688,bowmanca12345,,211,924,"Arizona, USA",bowmanca12345,98657,False
23581,,Thu Apr 23 00:43:17 +0000 2020,,,,0,1253122237168672769,,,,in,356,1.2530043792144097e+18,sandalista1789,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @sandalista1789: berarti juli naik,https://twitter.com/wisnu_inh/status/1253122237168672769,wisnu_inh,Jagoan mamah...,533,484,Indonesia,wisnu_inh,38315,False
23593,,Thu Apr 23 00:43:17 +0000 2020,,,,0,1253122237386887169,,,,en,3,1.2530547054141276e+18,BeckyWGrossman,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @beckywgrossman: this is maddening, and the cruel notion that abortion isnt essential care is ridiculous.",https://twitter.com/giandefilippis/status/1253122237386887169,giandefilippis,Team @ChristyforCA25 - fmr: @BeckyWGrossman @SenWarren @Northeastern - NJ raised - Bruce Springsteen Enthusiast - he/him (Opinions are my own),605,512,"Boston, MA",giandefilippis,16498,False
23600,,Thu Apr 23 00:43:16 +0000 2020,,,,0,1253122232773038080,,,,en,2393,1.2531036732170813e+18,RexChapman,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @rexchapman: this covid19 nurse is lauren leander. shes the daughter of one of my homeboys. this picture below (l) is from a phoenix,",https://twitter.com/koobry/status/1253122232773038080,koobry,Lakers #1 Fan. Defeat is not defeat unless accepted as reality in your own mind!-Bruce Lee,203,768,"LakerNation, CA",koobry,17924,False
23652,,Thu Apr 23 00:43:18 +0000 2020,,,,0,1253122240708829186,,,,en,1028,1.2530531571329597e+18,sam_vinograd,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @sam_vinograd: trump is a poster child for being played by china.at the time of this tweet, china was engaged in multiplatform attack",https://twitter.com/PattyHawbaker/status/1253122240708829186,PattyHawbaker,,1187,2145,"Houston, TX",PattyHawbaker,95702,False
23676,,Thu Apr 23 00:43:19 +0000 2020,,,,0,1253122245456654336,,,,en,1177,1.2528743121024492e+18,business,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @business: the coronavirus quieted hong kong's protests, but political tensions are expected to intensify again in the coming months htt",https://twitter.com/Kitty86762211/status/1253122245456654336,Kitty86762211,#FightForFreedom #SOSHK #StandWithHK,1036,877,Hong Kong,Kitty86762211,4906,False
23704,,Thu Apr 23 00:43:21 +0000 2020,,,,0,1253122253048381441,,,,en,650,1.252664670487556e+18,Ibrahimsmummy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @ibrahimsmummy: seems the entire hospital came out to pay respect to colleague mr sadeq elhowsh. a muslim orthopaedic doctor at #whisto,https://twitter.com/Angelkingsbury/status/1253122253048381441,Angelkingsbury,,109,143,"London, England",Angelkingsbury,4867,False
23709,,Thu Apr 23 00:43:20 +0000 2020,,,,0,1253122249567219712,,,,en,2159,1.2529333609906831e+18,Bahaushee,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @bahaushee: the 30 footballers arrested in kano are playing a competition they call coronavirus cup,https://twitter.com/As_Sabbirin/status/1253122249567219712,As_Sabbirin,,1301,1102,"Listen, water don't break!",As_Sabbirin,65692,False
23721,,Thu Apr 23 00:43:21 +0000 2020,,,,0,1253122253136388096,,,,en,52510,1.2517928572847514e+18,K84UnitedLeft,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @mcginniscait: this video is graphic, but please spread it. this needs to be a national headline.",https://twitter.com/Gwynn_Queen/status/1253122253136388096,Gwynn_Queen,Bratz doll/ Hentai honey come to life 💕instagram: Gwynn.Queen,3107,599,sitting on my throne in hell,Gwynn_Queen,31131,False
23730,,Thu Apr 23 00:43:21 +0000 2020,,,,0,1253122253715169282,,,,en,118286,1.2527803917501235e+18,SwissMissabeth,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @swissmissabeth: these guys lived at work for a month to keep you safe, but you dont want to give up haircuts and golf. jfc.",https://twitter.com/Alonsocuhh/status/1253122253715169282,Alonsocuhh,DJ | Producer | Twitch Affiliate | PSN: Big_Gonzo,1550,1221,"Huntington Park, CA",Alonsocuhh,150483,False
23767,,Thu Apr 23 00:43:22 +0000 2020,,,,0,1253122257565691908,,,,en,2425,1.2530756819085312e+18,Reuters,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @reuters: a @reuters special report: hhs chief alex azar tapped exprofessional labradoodle breeder to coordinate the coronavirus respon,https://twitter.com/RealIsaac1971/status/1253122257565691908,RealIsaac1971,,73,520,"Arlington, TX",RealIsaac1971,40795,False
23776,,Thu Apr 23 00:43:23 +0000 2020,,,,0,1253122262431150082,,,,en,38362,1.2530460610919506e+18,BarackObama,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @barackobama: while we continue to wait for a coherent national plan to navigate this pandemic, states like massachusetts are beginning",https://twitter.com/Chic_Loxx/status/1253122262431150082,Chic_Loxx,Hair extension company catering to the Chic and Elegant woman.,96,261,"Dayton, OH",Chic_Loxx,1238,False
23795,,Thu Apr 23 00:43:22 +0000 2020,,,,0,1253122257976786945,,,,en,4705,1.253044684789887e+18,AC360,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @ac360: wow, thats really ignorant.@andersoncooper clashes with las vegas mayor goodman after she justified her wish to quickly reo",https://twitter.com/marmiesmall/status/1253122257976786945,marmiesmall,,709,2214,"Toronto, Ontario",marmiesmall,14943,False
23835,,Thu Apr 23 00:43:22 +0000 2020,,,,0,1253122258337488897,,,,en,66,1.252952811190575e+18,JamesMelville,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @jamesmelville: this is really misleading. it isnt total deaths  this figure doesnt include the 41% additional coronavirus non hosp,https://twitter.com/make1tpos1t1ve/status/1253122258337488897,make1tpos1t1ve,"There's a huge difference between Scottish Internationalism & British Nationalism. My D.O.B. is of no importance but my D.O.Rebirth is,Scottish Independence Day",350,14,"Stirling, TheNationOfScotland",make1tpos1t1ve,50586,False
23845,,Thu Apr 23 00:43:23 +0000 2020,,,,0,1253122261378269190,,,,in,483,1.2529609842449244e+18,detikcom,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @detikcom: ""coba tunjukkan negara mana yang berhasil melakukan lockdown dan bisa menghentikan masalah? nggak ada menurut saya,"" kata jok",https://twitter.com/harahapivank1/status/1253122261378269190,harahapivank1,qerja lembur baqai quda,6,38,"DKI Jakarta, Indonesia",harahapivank1,815,False
23895,,Thu Apr 23 00:43:25 +0000 2020,,,,0,1253122270903652352,,,,en,153,1.2525082179695043e+18,realdebfarmer,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rt @realdebfarmer: after reading this article, there is no way any reasonable person cannot see the bias suffered by this family because of",https://twitter.com/Bellatrixx2020/status/1253122270903652352,Bellatrixx2020,"Christian, Mum, Granny, Writer, Spoonie, Boomer. #OneV1 #DemCast #Z24 LL 🇺🇸 🆘",28696,28806,"CA expat living in London, UK",Bellatrixx2020,169110,False
23900,,Thu Apr 23 00:43:24 +0000 2020,,,,0,1253122266516381698,,,,en,1836,1.25308986092936e+18,washingtonpost,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @washingtonpost: analysis: trump said his cdc director was ""misquoted."" then his cdc director said he was ""accurately quoted."" https://t",https://twitter.com/JohnnyDee62/status/1253122266516381698,JohnnyDee62,Woke. #HeForShe #WhiteForBlack #BLM #StraightForGay Race Baiters Exposed: https://t.co/3H9VyGxYdz Tax the Rich: https://t.co/brgbMeS3hY,1394,468,"Washington, DC",JohnnyDee62,382690,False
23905,,Thu Apr 23 00:43:24 +0000 2020,,,,0,1253122266402971648,,,,in,87,1.2531175514767647e+18,AydinRezvan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @aydinrezvan: menteri koperasi ukm, teten masduki ikut mengkritik prog. kartu prakerja. dia mengaku lebih setuju anggaran program tsb di",https://twitter.com/arena51/status/1253122266402971648,arena51,"je suis muslim, et j'aime mon prophete",2026,1701,"Jakarta Capital Region, Indone",arena51,197894,False
23950,,Thu Apr 23 00:43:26 +0000 2020,,https://twitter.com/MariahCarey/status/1253109829683613696/video/1,,0,1253122275051700226,,,,en,7182,1.2531098296836137e+18,MariahCarey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @mariahcarey: not if we stay home!  https://t.co/babdqy8ics,https://twitter.com/WillowRainstar/status/1253122275051700226,WillowRainstar,"Buffy, Carrie Underwood, Victoria Beckham, guys, video games, magic, and drag. Spice Boy. Chaosbringer. Cramorant.",180,964,Connecticut / Austin TX,WillowRainstar,19193,False
23956,,Thu Apr 23 00:43:27 +0000 2020,SignsYoureACOVIDIOT,,,0,1253122278914736134,,,,en,1157,1.2531166591471698e+18,mmpadellan,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",rt @mmpadellan: #signsyoureacovidiotyou think anyone will forget your trumptanic failure to lead america through a crisis because you wer,https://twitter.com/GAPNCMP/status/1253122278914736134,GAPNCMP,"Take The Risk Of Thinking For Yourself, Much More Happiness, Truth, Beauty And Wisdom Will Come To You That Way



Proud Veteran who thinks for himself.",142,453,Nationwide!,GAPNCMP,2166,False
23976,,Thu Apr 23 00:43:26 +0000 2020,,,,0,1253122271440449540,,,,es,1111,1.2530246355175752e+18,elgatopolitico_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @elgatopolitico_: salen a la luz, los sobrecostos en pruebas para detectar coronavirus.resulta que son 3 veces ms costosas, que las qu",https://twitter.com/HugoSadh/status/1253122271440449540,HugoSadh,Comunicólogo & Productor Audiovisual Independiente,16956,2439,Monterrey,HugoSadh,109622,False
23980,,Thu Apr 23 00:43:27 +0000 2020,,,https://mol.im/a/8240677,2,1253122278503714817,,,,en,1,,,"<a href=""http://gitlab.doc.gold.ac.uk/fcorl001"" rel=""nofollow"">BTNNEWS</a>",rt @italianmike: george stephanopoulos who tested positive for covid19  is spotted outside without a face mask https://t.co/uem5n3ejfg via,https://twitter.com/LPFC9/status/1253122278503714817,LPFC9,"Breaking the news as we get it







satire and fake news, you decide.",414,4238,"London, England",LPFC9,15502,False
23992,,Thu Apr 23 00:43:27 +0000 2020,,,,0,1253122279195713539,,,,en,19406,1.2530417235105874e+18,joshtpm,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @joshtpm: las vegas mayor offers city as ""control group"", ""we offer to be a control group"" to see how many people die without social dis",https://twitter.com/PaulieHappy/status/1253122279195713539,PaulieHappy,,46,144,London,PaulieHappy,2868,False
24053,,Thu Apr 23 00:43:29 +0000 2020,COVID19,https://twitter.com/jfergo86/status/1253122173205729281/photo/1,,0,1253122286879719431,,,,es,16,1.2531221732057293e+18,jfergo86,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @jfergo86: vamos a tomar una dosis de ""inmunidad"". tiembla el #covid19 https://t.co/ryzilfb4hg",https://twitter.com/DavidRiveroos/status/1253122286879719431,DavidRiveroos,,403,372,"Asuncion, Paraguay",DavidRiveroos,5316,False
24069,,Thu Apr 23 00:43:28 +0000 2020,,,,0,1253122283729608704,,,,en,4,1.253066670765232e+18,RepGregStanton,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @repgregstanton: 20 days ago, the navajo nation asked @fema to waive the cost sharing requirements for disaster assistance to tribes. th",https://twitter.com/BrooksJasonW/status/1253122283729608704,BrooksJasonW,"Associate editor, Verde News. Lady Lobos, Lobos, Orioles, Capitals, Verde Valley teams and QHHS Rebels. Fairness and equality are important.",613,1491,"Cottonwood, AZ",BrooksJasonW,11549,False
24070,,Thu Apr 23 00:43:29 +0000 2020,,https://twitter.com/CandaceTX/status/1252881012972904452/photo/1,,0,1253122287496134656,,,,en,1035,1.2528810129729044e+18,CandaceTX,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @candacetx: my mom just passed away in her sleep. does not appear covid related. i'm numb. https://t.co/pdlqow212w,https://twitter.com/MitchellAdams90/status/1253122287496134656,MitchellAdams90,Go hawks.,134,656,"Bremerton, WA",MitchellAdams90,35223,False
24096,,Thu Apr 23 00:43:31 +0000 2020,,,,0,1253122295440134145,,,,in,1,1.2531183401611387e+18,NannyAlexendry,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @nannyalexendry: pendukung jokowi sangat militan dan tetap percaya sepenuhmya pada beliau.yang tidak percaya kan kubuh onoh bang denny.,https://twitter.com/NannyAlexendry/status/1253122295440134145,NannyAlexendry,"#NKRIHargaMati
🇮🇩🇮🇩🇮🇩💪💪💪",4017,2898,Indonesia,NannyAlexendry,154037,False
24121,,Thu Apr 23 00:43:30 +0000 2020,,,,0,1253122291262783488,,,,en,7,1.253115313278894e+18,RichEvans23,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rt @richevans23: @deanna4congress absolutely not.  the who is potentially a partner with china in withholding information about covid 19.,https://twitter.com/moscowlilac/status/1253122291262783488,moscowlilac,"A feature of God, knowing my Creator wants me back. “My hope is built on nothing less than Jesus’ blood and righteousness.”",6282,6876,Wonderland,moscowlilac,231882,False
24126,,Thu Apr 23 00:43:30 +0000 2020,,,,0,1253122291279499266,,,,en,2,1.2531220062639596e+18,MarcusShaker,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @marcusshaker: @asthma3ways covid19 has created new challenges for everyone. implementing wellness strategies can improve flexibility,",https://twitter.com/Asthma3Ways/status/1253122291279499266,Asthma3Ways,"Assoc Professor at Harvard Med School & HPHCI @DeptPopMed, pediatrician at Boston Children's Hospital, Director of @CHeRP_DPM & @PROMoTeR_DPM, My views: https://t.co/Dr4pTvcvu8",2214,1009,"Boston, MA",Asthma3Ways,3733,False
24158,,Thu Apr 23 00:43:31 +0000 2020,,,https://lta.reuters.com/articulo/salud-coronavirus-aviacion-idLTAKCN2243GA?taid=5ea0e3e8e153850001936f32&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,0,1253122292273623041,,,,es,16,1.2531214478847304e+18,ReutersLatam,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @reuterslatam: el trfico areo mundial podra caer hasta en 1.200 millones de pasajeros: oaci https://t.co/4jliv9wi3w https://t.co/6n2k,https://twitter.com/EosOphir/status/1253122292273623041,EosOphir,"🇲🇽 🇨🇦   DH .·. 🌿
México - Canadian woman.
Obradorista. AMLO ♥️",684,4950,"Montréal, Canadá",EosOphir,34060,False
