,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_screen_name,user_description,user_followers_count,user_friends_count,user_location,user_screen_name.1,user_statuses_count,user_verified
11656,,Thu Apr 23 00:21:41 +0000 2020,,,,0,1253116800939765762,,,,es,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",el amor en tiempos del covid,https://twitter.com/bluebluesaki/status/1253116800939765762,bluebluesaki,It’s dangerous to go alone!,1764,676,"Barranco, Peru",bluebluesaki,59705,False
15966,,Thu Apr 23 00:23:28 +0000 2020,,,https://www.elheraldo.co/cesar/reportan-segunda-muerte-por-coronavirus-en-valledupar-720031#cxrecs_s,1,1253117249851883521,,,,es,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",reportan segunda muerte por coronavirus en valledupar https://t.co/u3auql8kri,https://twitter.com/AndradMendoza/status/1253117249851883521,AndradMendoza,"#SigamosnosLosBuenos,Antiuribista a la máxima potencia.Independiente de todo, animador de toda clase de eventos,locutor para cuñas radiales.",2815,3013,Barranquilla-Colombia,AndradMendoza,33369,False
30938,,Thu Apr 23 00:46:16 +0000 2020,,,https://primeronoticias.com.co/el-covid-19-ya-deja-206-muertos-y-4-356-contagios-en-colombia-10-nuevos-fallecidos/,0,1253122988095963137,,,,es,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",el covid19 ya deja 206 muertos y 4.356 contagios en colombia: 10 nuevos fallecidos https://t.co/nwuzoqi7xq,https://twitter.com/primeronoticiaa/status/1253122988095963137,primeronoticiaa,EL MEJOR PORTAL WEB DE NOTICIAS DE BARRANQUILLA. https://t.co/jjovNi2DZ4 LA NOTICIA MEJOR CONTADA... Whatsapp: 3165519019,9520,1976,Barranquilla - Colombia,primeronoticiaa,26673,False
34229,,Thu Apr 23 00:47:35 +0000 2020,,,https://twitter.com/DocAriana/status/1253040698930192398,1,1253123319378952193,,,,es,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",que es esyo @minsaludcol @mintrabajocol estos son los aplausos a nuestros hroes!!!! https://t.co/phdizzjwwa,https://twitter.com/elimay_mailin/status/1253123319378952193,elimay_mailin,,384,855,Barranquilla,elimay_mailin,3627,False
11476,,Thu Apr 23 00:21:38 +0000 2020,,,https://twitter.com/Emily_Mattress/status/1252901024324554752,1,1253116788461707265,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the nhs should never of been in this position , locking down even one week earlier would of made a huge differencethe curent plan of filling up the nhs beds only makes sense if you were going for herd imunity !the goverment got caught with its pants down ! https://t.co/est0ewsuzv",https://twitter.com/bodhititus2019/status/1253116788461707265,bodhititus2019,"Well don't go around tonight
Torys bound to take your life
There's a bad moon on the rise, all right",1615,3091,aylesbury,bodhititus2019,20412,False
2876,,Thu Apr 23 00:01:08 +0000 2020,COVID19 COVID19BenHillGeorgia,,http://zpr.io/tJUXL,0,1253111629589479425,,,,en,0,,,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",reopening of the economy continuedread the full post here: https://t.co/hux4tv26k2#covid19 #covid19benhillgeorgia,https://twitter.com/FitzGA_Events/status/1253111629589479425,FitzGA_Events,"Need to know what's going on in Fitzgerald, GA? We got it all right here.",14,1,"Fitzgerald, GA",FitzGA_Events,5450,False
2493,,Thu Apr 23 00:01:01 +0000 2020,PapuaAntiCoronaOPM Papua,,https://twitter.com/RioRudiatin/status/1253096280642879490/photo/1,0,1253111599847534592,,,,in,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kementerian pendidikan dan kebudayaan mengupayakan perubahan kalender akademikselama masa pandemi covid19 tidak akan merugikan mahasiswa di seluruh perguruantinggi di tanaah air. #papuaanticoronaopm #papua opm https://t.co/mfo8uljbsf,https://twitter.com/sholehulw/status/1253111599847534592,sholehulw,"Aku suka kamu
Kamu suka dia
Dia suka gay",47,147,Tidak Tahu Arah Jalan Pulang,sholehulw,1168,False
23350,,Thu Apr 23 00:43:10 +0000 2020,,https://twitter.com/potato_arvin/status/1253122206487347200/photo/1,,59,1253122206487347200,,,,en,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","locales where i last attended my church duties for the holy supper before the lockdown.locales of balanga &amp; alauli,ecclesiastical district of bataan https://t.co/yhdzzzqyx0",https://twitter.com/potatoe_arvin/status/1253122206487347200,potatoe_arvin,Civil Engineering | Coffee | Organist 🇮🇹,3627,3531,"Balanga, Bataan",potatoe_arvin,3534,False
24923,,Thu Apr 23 00:43:50 +0000 2020,kahwin sevrr wedding,https://twitter.com/RaoSevrr/status/1253122373915602944/photo/1,,0,1253122373915602944,,,,in,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inginkan perkahwinan yang menajubkan ? nak buat ala ala luxury style ? kerana pandemic issue ini, budget kurang ? jangan bimbang just whatsapp jer kami dan kami akan tolong anda sampai jadi.#kahwin #sevrr #wedding https://t.co/8ugdi3fedk",https://twitter.com/RaoSevrr/status/1253122373915602944,RaoSevrr,we provide canopy rental services and decorations. themed set up also available,8,74,"Kajang, Selangor",RaoSevrr,1038,False
34431,,Thu Apr 23 00:47:41 +0000 2020,,,,0,1253123344657813504,,,,in,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abah : salam ramadan. esok start doh poso  me : mane bole salam bah corona skrg abah : .....me : ......abah : mu gi masuk tido,https://twitter.com/mvdindong/status/1253123344657813504,mvdindong,Omey saya ❤️,208,411,"Selangor, Malaysia",mvdindong,15222,False
7143,,Thu Apr 23 00:02:54 +0000 2020,,,https://api.nationalgeographic.com/distribution/public/amp/science/2020/04/coronavirus-pandemic-is-giving-people-vivid-unusual-dreams-here-is-why,0,1253112074139578371,GlamLifeGuru,1.253050759660204e+18,228605295.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@glamlifeguru i just read this article the other day. it at least explains the dream part! https://t.co/mczlx1waw4,https://twitter.com/cosetta_stone/status/1253112074139578371,cosetta_stone,Southern. Sweet. Sage.,107,422,"Gaineville, GA",cosetta_stone,1911,False
21770,,Thu Apr 23 00:42:33 +0000 2020,criseMundial CriseCovid19 Criseducoronavirus oportunidade,,https://www.youtube.com/watch?v=kfdS3PAUUWM,0,1253122051675754502,,,,pt,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","estamos em crise! isso  fato, mas poucos esto vendo alm do caos gerado pelo covid 19, para mim isso  apenas a ponta do iceberg. #crisemundial #crisecovid19 #criseducoronavirus #oportunidade comece a desvendar o iceberg em: https://t.co/qdcs32d40y",https://twitter.com/o_acionista/status/1253122051675754502,o_acionista,"Ser acionista é acreditar no negócio, é ter em mente que por trás dos números existem pessoas. E com o seu capital investido tornar os sonhos delas em realidade",13,40,Iturama ,o_acionista,57,False
23596,,Thu Apr 23 00:43:17 +0000 2020,,,,0,1253122237407862787,,,,es,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",no me siento para nada en capacidad de afrontar el covid. ,https://twitter.com/PaOlarte/status/1253122237407862787,PaOlarte,,251,344,"Bucaramanga, Colombia",PaOlarte,5256,False
17593,,Thu Apr 23 00:24:07 +0000 2020,,,https://www.google.com.br/amp/s/www1.folha.uol.com.br/amp/mundo/2020/04/em-blog-ernesto-araujo-escreve-que-coronavirus-desperta-para-pesadelo-comunista.shtml,0,1253117412892868614,,,,pt,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://t.co/dk1qsmvvla  triste, como alguem que estuda as relaes internacionais ver um absurdo desse vindo do nosso ministro das relaes exteriores",https://twitter.com/annakuhl_/status/1253117412892868614,annakuhl_,"mia san mia, love, beer and techno.",333,517,"Rosendahl, Nordrhein-Westfalen",annakuhl_,17862,False
25176,,Thu Apr 23 00:43:55 +0000 2020,,,https://www.deutschlandfunk.de/covid-19-trump-unterzeichnet-verfuegung-ueber.1939.de.html?drn:news_id=1123486,1,1253122396464259073,,,,de,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",usprsident trump hat die verfgung ber einen einwanderungsstopp wegen der coronapandemie unterzeichnet.https://t.co/bbnwhedrnv,https://twitter.com/DLFNachrichten/status/1253122396464259073,DLFNachrichten,Hier twittert die Dlf-Nachrichtenredaktion. https://t.co/wRzdqV3aYh  Insta: https://t.co/IRTEsmpM9B Unsere Kommentarregeln: https://t.co/zURUhiqCPf,43522,282,"Köln, Nordrhein-Westfalen",DLFNachrichten,86889,False
29294,,Thu Apr 23 00:45:37 +0000 2020,,,,0,1253122823557541889,flaco_pablito,1.2531214958968177e+18,105650147.0,es,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@flaco_pablito @chvnoticias y que tiene que ver china el pas comunista ms poderoso del mundo con que en villa alemana sean todos unos sacos de weas es ms que tiene que ver china con el covid en chile?,https://twitter.com/julio_ctz/status/1253122823557541889,julio_ctz,recobrando mis fuerzas para dar la batalla...me paseo a los seguidores de 💩st,357,553,valparaiso,julio_ctz,13094,False
